time,time_raw,flux
56286.9113783,56286.9113783,12.773506531470034
56286.931811,56286.931811,-381.7449464319308
56286.9522437,56286.9522437,-998.5402142161765
56286.9726765,56286.9726765,-1049.4821801182202
56286.9931092,56286.9931092,-1021.0928309384757
56287.013542,56287.013542,-797.4375320702214
56287.0339746,56287.0339746,-447.1551068485552
56287.0544074,56287.0544074,-482.3079721199524
56287.0748401,56287.0748401,-459.4887874309026
56287.0952727,56287.0952727,-495.48564352366066
56287.1157056,56287.1157056,-638.045577820961
56287.1361382,56287.1361382,-738.3679747869792
56287.1565709,56287.1565709,-600.1606493722904
56287.1770037,56287.1770037,-483.875534752006
56287.1974363,56287.1974363,-566.0545827096282
56287.217869,56287.217869,-608.44243105249
56287.2383019,56287.2383019,-553.9332834596428
56287.2587345,56287.2587345,-605.9291959074641
56287.2791673,56287.2791673,-968.9461304038648
56287.2996,56287.2996,-862.9840557091243
56287.3200326,56287.3200326,-707.603642080284
56287.3404654,56287.3404654,-673.2900541202185
56287.3608982,56287.3608982,-589.4621915695333
56287.3813309,56287.3813309,-461.19324335834676
56287.4017636,56287.4017636,-502.175146949241
56287.4221963,56287.4221963,-295.02927258548254
56287.4426291,56287.4426291,169.44876698577605
56287.4630617,56287.4630617,549.9388430783918
56287.4834945,56287.4834945,693.3652943058855
56287.5039273,56287.5039273,538.1875556095305
56287.52436,56287.52436,187.8593104333037
56287.5447926,56287.5447926,-201.51322289573397
56287.5652254,56287.5652254,-152.78703794066914
56287.5856582,56287.5856582,-64.7246716828703
56287.6060908,56287.6060908,108.41808741349477
56287.6265236,56287.6265236,448.71792386230993
56287.6469563,56287.6469563,436.5014163703831
56287.6673891,56287.6673891,186.66319162032605
56287.6878218,56287.6878218,-176.0119108846365
56287.7082545,56287.7082545,-377.6004545187913
56287.7286873,56287.7286873,-470.7174573828809
56287.7491199,56287.7491199,-378.16860926948647
56287.7695527,56287.7695527,-448.35110391149027
56287.7899854,56287.7899854,-427.59082045745214
56287.8104181,56287.8104181,-216.40893133296186
56287.8308507,56287.8308507,4.411477035923476
56287.8512835,56287.8512835,-141.53071159530606
56287.8717163,56287.8717163,-399.92605656693627
56287.8921491,56287.8921491,-632.8138019412546
56287.9125817,56287.9125817,-679.9614291462269
56287.9330144,56287.9330144,-624.5944062390815
56287.9534473,56287.9534473,-440.0008136976776
56287.9738799,56287.9738799,-408.03203905855185
56287.9943126,56287.9943126,-297.7296607833054
56288.0147454,56288.0147454,-221.74305150022846
56288.0351781,56288.0351781,-312.37178005283073
56288.0556109,56288.0556109,-219.15451070873993
56288.0760436,56288.0760436,-49.5265344841811
56288.0964763,56288.0964763,199.68649857260922
56288.1169091,56288.1169091,522.1076950073414
56288.1373418,56288.1373418,630.2184226106522
56288.1577745,56288.1577745,742.1006540111918
56288.1782073,56288.1782073,721.4833808667571
56288.19864,56288.19864,514.465477369548
56288.2190727,56288.2190727,279.4561365590165
56288.2395055,56288.2395055,101.73011390803444
56288.259938100004,56288.259938100004,-15.834332845100159
56288.280371,56288.280371,26.636184935896416
56288.3008037,56288.3008037,-8.021071524589644
56288.3212363,56288.3212363,-79.04066498004066
56288.3416692,56288.3416692,-0.6689390409394806
56288.3621019,56288.3621019,239.35548193432714
56288.3825345,56288.3825345,311.7339529323764
56288.4029673,56288.4029673,446.4652080449033
56288.4234,56288.4234,596.5389800955993
56288.4438328,56288.4438328,532.1459960439714
56288.4642655,56288.4642655,271.82977057957135
56288.4846982,56288.4846982,-87.68360519204701
56288.505131,56288.505131,-459.0461446684853
56288.5255637,56288.5255637,-314.91478605691384
56288.5459964,56288.5459964,-36.04455922915671
56288.5664292,56288.5664292,128.82219969955923
56288.5868619,56288.5868619,52.31931914397538
56288.6072946,56288.6072946,5.555088063325721
56288.6277274,56288.6277274,105.73754106032268
56288.6481601,56288.6481601,244.494004837987
56288.6685929,56288.6685929,353.90196666522075
56288.6890257,56288.6890257,31.72440577392056
56288.7094583,56288.7094583,-452.01908693680065
56288.7298911,56288.7298911,-706.8637004573374
56288.750324700006,56288.750324700006,-780.9901056891373
56288.7707565,56288.7707565,-855.1177406300573
56288.7911893,56288.7911893,-552.8590753871175
56288.8116221,56288.8116221,-372.24044527598704
56288.8320547,56288.8320547,-212.9152978117167
56288.8524875,56288.8524875,-418.6645231787439
56288.8729203,56288.8729203,-676.1904857384962
56288.8933531,56288.8933531,-626.6570521982334
56288.9137857,56288.9137857,-599.1335755222132
56288.9342185,56288.9342185,-275.48449548625547
56288.9546513,56288.9546513,-195.70400964464463
56288.9750839,56288.9750839,-78.80523352547638
56288.9955167,56288.9955167,-14.755697642647728
56289.0159495,56289.0159495,-6.160200079864831
56289.0363821,56289.0363821,-136.13136804253767
56289.056815,56289.056815,-254.3974924384881
56289.0772476,56289.0772476,-198.308011628645
56289.0976803,56289.0976803,-94.32898779251454
56289.1181132,56289.1181132,9.833248761814984
56289.1385458,56289.1385458,301.6218381123715
56289.1589785,56289.1589785,510.97379781495835
56289.1794114,56289.1794114,597.0980018973279
56289.199844,56289.199844,664.1429001994061
56289.2202768,56289.2202768,629.2821293658938
56289.2407096,56289.2407096,600.1020745934474
56289.2611423,56289.2611423,519.6949229732687
56289.2815751,56289.2815751,350.34744262480086
56289.3020078,56289.3020078,257.24733692511654
56289.3224405,56289.3224405,94.14243889486642
56289.3428733,56289.3428733,-158.15894449659854
56289.363306,56289.363306,-279.8247130615845
56289.3837388,56289.3837388,-305.7716978242344
56289.4041716,56289.4041716,-337.46550473160636
56289.4246042,56289.4246042,-365.4794318367761
56289.4450371,56289.4450371,-178.17170706945717
56289.4654698,56289.4654698,-97.04807624149556
56289.4859025,56289.4859025,126.07471341953283
56289.5063353,56289.5063353,62.59085845178516
56289.526768,56289.526768,-310.8950631971192
56289.5472007,56289.5472007,-353.85114330956543
56289.5676335,56289.5676335,-316.7843843460335
56289.5880663,56289.5880663,-244.72158720095632
56289.6084989,56289.6084989,-388.42841955050136
56289.6289317,56289.6289317,-195.3683426593899
56289.6493645,56289.6493645,-28.144321518889814
56289.6697973,56289.6697973,175.15074182429035
56289.69023,56289.69023,262.37681693275533
56289.7106627,56289.7106627,140.23754968246675
56289.7310955,56289.7310955,-253.99200633877982
56289.7515282,56289.7515282,-427.2952012474638
56289.7719609,56289.7719609,-318.3391202773137
56289.7923937,56289.7923937,187.8878668340666
56289.8128264,56289.8128264,568.8732164114342
56289.8332592,56289.8332592,561.2639928655972
56289.8536919,56289.8536919,590.2017599164849
56289.8741247,56289.8741247,451.157760222072
56289.8945575,56289.8945575,130.68652672352016
56289.9149903,56289.9149903,140.83046714785974
56289.9354229,56289.9354229,338.45161711025924
56289.9558557,56289.9558557,435.2113883425779
56289.9762885,56289.9762885,507.8789769377978
56289.9967211,56289.9967211,334.1026687979921
56290.017154,56290.017154,65.44133371586518
56290.0375867,56290.0375867,-260.35435021944926
56290.0580196,56290.0580196,-186.24475554330442
56290.0784522,56290.0784522,-173.96821724919803
56290.098885,56290.098885,-3.2848896913533516
56290.1193178,56290.1193178,-163.1111338747372
56290.1397505,56290.1397505,-114.68449184695123
56290.1601832,56290.1601832,-485.66036806729596
56290.1806161,56290.1806161,-741.588024861338
56290.2010487,56290.2010487,-954.2846314190012
56290.2214814,56290.2214814,-931.7759869670475
56290.2419143,56290.2419143,-780.333565759139
56290.2623469,56290.2623469,-353.39330224546586
56290.2827798,56290.2827798,-171.85284372934666
56290.3032125,56290.3032125,-65.75927896174917
56290.3236452,56290.3236452,-324.3401513942227
56290.344078,56290.344078,-589.856017772233
56290.3645107,56290.3645107,-443.60614430690424
56290.3849434,56290.3849434,42.3303120866863
56290.4053763,56290.4053763,455.22476568441573
56290.425809,56290.425809,694.20641794766
56290.4462418,56290.4462418,333.10252154479747
56290.4666745,56290.4666745,-90.85490341334716
56290.4871073,56290.4871073,-465.7431852519095
56290.50754,56290.50754,-514.0186494880404
56290.5279728,56290.5279728,-309.9652022584369
56290.5484055,56290.5484055,47.282202438293034
56290.5688384,56290.5688384,282.30408013722064
56290.589271,56290.589271,357.5031335859595
56290.6097038,56290.6097038,212.63180723947522
56290.6301367,56290.6301367,48.76809039335724
56290.6505693,56290.6505693,55.997508352003294
56290.6710022,56290.6710022,-29.132515082681564
56290.6914349,56290.6914349,-303.87634972759923
56290.7118676,56290.7118676,-476.3054714662442
56290.7323004,56290.7323004,-308.458332889053
56290.7527332,56290.7527332,-332.64168808261815
56290.7731658,56290.7731658,-410.0676953182109
56290.7935987,56290.7935987,-507.51474428722895
56290.8140314,56290.8140314,-280.2336814839667
56290.8344641,56290.8344641,32.96911825950146
56290.8548969,56290.8548969,120.45970362380554
56290.8753297,56290.8753297,274.6620279976404
56290.8957626,56290.8957626,185.77816657605354
56290.9161952,56290.9161952,-48.88885591758858
56290.936628,56290.936628,-9.253656255628982
56290.9570608,56290.9570608,-98.73576214793552
56290.9774935,56290.9774935,-46.36611218064928
56290.9979262,56290.9979262,190.7639951636341
56291.018359,56291.018359,317.98770176206784
56291.0387918,56291.0387918,194.53153864646777
56291.0592246,56291.0592246,82.63573985083133
56291.0796573,56291.0796573,-131.03953087871872
56291.10009,56291.10009,-178.37528133185972
56291.1205229,56291.1205229,-368.8814500342619
56291.1409556,56291.1409556,-521.7892544750682
56291.1613883,56291.1613883,-404.1804733255076
56291.1818212,56291.1818212,-232.39881083981064
56291.2022539,56291.2022539,-9.368115726816473
56291.2226866,56291.2226866,-121.43170301193777
56291.2431194,56291.2431194,-353.4775138830462
56291.2635522,56291.2635522,-366.30242774733296
56291.2839851,56291.2839851,-305.9900870354285
56291.3044177,56291.3044177,-75.18572963106915
56291.3248505,56291.3248505,81.26855975096193
56291.3452833,56291.3452833,211.57864417568226
56291.365716,56291.365716,241.41095877836958
56291.3861488,56291.3861488,337.40786767266025
56291.4065816,56291.4065816,316.3530413384844
56291.4270143,56291.4270143,481.32832793881386
56291.447447,56291.447447,671.9602937888571
56291.4678799,56291.4678799,628.4080150765772
56291.4883126,56291.4883126,387.07963899182295
56291.5087454,56291.5087454,186.99202673565108
56291.5291782,56291.5291782,87.30192517102552
56291.5496109,56291.5496109,-91.08035620780973
56291.5700437,56291.5700437,-176.98168308374164
56291.5904765,56291.5904765,-186.91948084075312
56291.6109092,56291.6109092,-174.1415911946403
56291.631342,56291.631342,-156.64332079690885
56291.6517748,56291.6517748,-257.16190801671326
56291.6722075,56291.6722075,-437.3152486337058
56291.6926403,56291.6926403,-599.3284173899242
56291.7130731,56291.7130731,-886.886932209302
56291.7335067,56291.7335067,-914.1782981106211
56291.7539386,56291.7539386,-941.4710487556548
56291.7743714,56291.7743714,-522.5356937662743
56291.7948042,56291.7948042,-167.71488726551001
56291.8152369,56291.8152369,-94.14686409030482
56291.8356697,56291.8356697,-231.2805129404228
56291.8561025,56291.8561025,-522.5548470916971
56291.8765352,56291.8765352,-557.6623393551342
56291.8969681,56291.8969681,-236.82014098198678
56291.9174008,56291.9174008,-43.01400055334084
56291.9378335,56291.9378335,201.73659101760492
56291.9582664,56291.9582664,316.87027223297997
56291.9786991,56291.9786991,157.41670564650173
56291.9991318,56291.9991318,-132.51426968489088
56292.0195647,56292.0195647,-279.2732518885428
56292.0399974,56292.0399974,-168.2433221850387
56292.0604301,56292.0604301,13.20010752097788
56292.080863,56292.080863,112.03891391574616
56292.1012957,56292.1012957,65.62163649091684
56292.1217286,56292.1217286,12.75366594610131
56292.1421613,56292.1421613,40.65247885382811
56292.162594,56292.162594,-33.142656631574184
56292.1830269,56292.1830269,238.63294905303107
56292.2034597,56292.2034597,495.4262214107974
56292.2238924,56292.2238924,579.8323927112451
56292.2443252,56292.2443252,307.4874279523585
56292.264758,56292.264758,291.21453427985153
56292.2851908,56292.2851908,359.11981024162554
56292.3056235,56292.3056235,488.31662757535884
56292.3260562,56292.3260562,331.6501411592693
56292.3464891,56292.3464891,122.38206272206781
56292.3669219,56292.3669219,228.0456784410761
56292.3873545,56292.3873545,314.9691311081347
56292.4077874,56292.4077874,481.9033534711841
56292.4282202,56292.4282202,617.9100549587686
56292.4486528,56292.4486528,624.6319764609906
56292.4690857,56292.4690857,592.9091123598312
56292.4895185,56292.4895185,310.2326180669004
56292.5099514,56292.5099514,56.6410608348104
56292.530384,56292.530384,-57.52816860192569
56292.5508168,56292.5508168,100.72948246720112
56292.5712497,56292.5712497,334.7691405034701
56292.5916824,56292.5916824,374.77130184109615
56292.6121151,56292.6121151,351.95163564868346
56292.632548,56292.632548,203.59294426345085
56292.6529807,56292.6529807,47.221044366896756
56292.6734135,56292.6734135,55.81665573577475
56292.6938463,56292.6938463,155.60912067493086
56292.714279,56292.714279,421.02887521126604
56292.7347119,56292.7347119,638.3806876323434
56292.7551447,56292.7551447,644.0906690036956
56292.7755774,56292.7755774,436.50310057375975
56292.7960102,56292.7960102,307.8789290135484
56292.816443,56292.816443,332.5044515532279
56292.8368758,56292.8368758,194.8907868179662
56292.8573086,56292.8573086,-118.4336846044742
56292.8777413,56292.8777413,-171.72615142602461
56292.8981741,56292.8981741,-105.77072592485194
56292.9186069,56292.9186069,-99.77985614217734
56292.9390397,56292.9390397,43.6232531461533
56292.9594725,56292.9594725,342.71171418105547
56292.9799052,56292.9799052,480.3341035139193
56293.000338,56293.000338,121.38500567480197
56293.0207709,56293.0207709,-89.09142555707876
56293.0412036,56293.0412036,-189.5462352591209
56293.0616363,56293.0616363,-49.55471253253312
56293.0820692,56293.0820692,67.16903751736615
56293.1025019,56293.1025019,190.90544636342435
56293.1229348,56293.1229348,295.6473834336263
56293.1433676,56293.1433676,196.60426282781143
56293.1638002,56293.1638002,-100.59186375445101
56293.1842331,56293.1842331,-203.67965664121763
56293.2046659,56293.2046659,-86.74278482988868
56293.2250986,56293.2250986,-258.22156833498957
56293.2455315,56293.2455315,-372.7660191305115
56293.2659643,56293.2659643,-219.61117261635465
56293.2863971,56293.2863971,-56.57059371708917
56293.3068298,56293.3068298,-38.76710004669038
56293.3272626,56293.3272626,-230.92617793716062
56293.3476955,56293.3476955,-183.6869425613858
56293.3681282,56293.3681282,-198.08051427850575
56293.388561,56293.388561,-323.93537080860045
56293.4089938,56293.4089938,-392.9828668471605
56293.4294266,56293.4294266,-344.8894970311235
56293.4498593,56293.4498593,-383.7050209284234
56293.4702922,56293.4702922,-410.9549027218221
56293.490725,56293.490725,-583.1377298276839
56293.5111578,56293.5111578,-791.7758532333291
56293.5315906,56293.5315906,-927.2958515669782
56293.5520233,56293.5520233,-935.7334143431018
56293.5724561,56293.5724561,-605.8078283184781
56293.5928889,56293.5928889,-377.28825069811256
56293.6133216,56293.6133216,-265.3367179922434
56293.6337545,56293.6337545,-328.56191495734566
56293.6541873,56293.6541873,-41.946002301712184
56293.67462,56293.67462,99.69955572439402
56293.6950528,56293.6950528,-142.17754941034116
56293.7154856,56293.7154856,-107.56881718323747
56293.7359185,56293.7359185,99.71361616206683
56293.7563512,56293.7563512,-6.681395720433494
56293.776784,56293.776784,94.3646509590474
56293.7972169,56293.7972169,166.00847550491088
56293.8176496,56293.8176496,131.73363714149255
56293.8380824,56293.8380824,-80.93828430715064
56293.8585153,56293.8585153,-339.3049265771378
56293.8789479,56293.8789479,-406.07474287795327
56293.8993808,56293.8993808,-495.45078560625694
56293.9198136,56293.9198136,-245.40526685225643
56293.9402463,56293.9402463,45.11300656395523
56293.9606792,56293.9606792,338.71826457085416
56293.981112,56293.981112,400.0272264356828
56294.0015448,56294.0015448,69.51730465178393
56294.0219776,56294.0219776,-410.10552949494064
56294.0424104,56294.0424104,-767.4685376250968
56294.0628432,56294.0628432,-574.5163680841426
56294.0832761,56294.0832761,-130.20836271470475
56294.1037087,56294.1037087,477.13390963612017
56294.1241416,56294.1241416,534.7980840322874
56294.1445744,56294.1445744,327.46234139539933
56294.1650071,56294.1650071,223.92090934776837
56294.18544,56294.18544,200.18320872803784
56294.2058728,56294.2058728,111.14732721568328
56294.2263055,56294.2263055,255.3935634260231
56294.2467384,56294.2467384,352.0571027178652
56294.2671711,56294.2671711,466.11175478871456
56294.2876039,56294.2876039,311.93539423739287
56294.3080368,56294.3080368,55.46601165366536
56294.3284695,56294.3284695,-84.07844007490166
56294.3489024,56294.3489024,20.969779241096987
56294.3693352,56294.3693352,256.4671522556388
56294.3897679,56294.3897679,343.9869454592909
56294.4102008,56294.4102008,248.74299810918782
56294.4306336,56294.4306336,-42.664285732810356
56294.4510664,56294.4510664,-146.27867884082627
56294.4714992,56294.4714992,-26.41809453741891
56294.491932,56294.491932,-11.815671348714083
56294.5123648,56294.5123648,0.7091849781648065
56294.5327975,56294.5327975,104.32159585937771
56294.5532303,56294.5532303,16.999589958160314
56294.5736632,56294.5736632,-92.6613800944327
56294.594096,56294.594096,107.19518938247906
56294.6145287,56294.6145287,42.10646499080815
56294.6349616,56294.6349616,127.97457602616423
56294.6553944,56294.6553944,291.1704671271364
56294.6758271,56294.6758271,699.5572601041066
56294.69626,56294.69626,1168.7821340720438
56294.7166936,56294.7166936,960.430081985788
56294.7371256,56294.7371256,752.0789674662851
56294.7575584,56294.7575584,633.6943932030274
56294.7779912,56294.7779912,688.8873218516304
56294.7984241,56294.7984241,486.4720360844294
56294.8188568,56294.8188568,293.6145107421635
56294.8392896,56294.8392896,291.43503324675174
56294.8597224,56294.8597224,464.388964982468
56294.8801552,56294.8801552,464.16724636858254
56294.9005879,56294.9005879,518.8424976556
56294.9210208,56294.9210208,490.6752181669205
56294.9414537,56294.9414537,560.5743598045416
56294.9618866,56294.9618866,608.1190462490933
56294.9823193,56294.9823193,354.0134831678782
56295.0027521,56295.0027521,151.8266614786381
56295.023185,56295.023185,-3.2896646992962335
56295.0436177,56295.0436177,49.45088755256194
56295.0640505,56295.0640505,245.31127313883374
56295.0844834,56295.0844834,305.3206246800265
56295.1049161,56295.1049161,542.5701304982452
56295.125349,56295.125349,504.4345548653008
56295.1457818,56295.1457818,287.86977941317394
56295.1662146,56295.1662146,107.89875819545477
56295.1866474,56295.1866474,-6.027181930672217
56295.2070802,56295.2070802,-15.470036529096085
56295.227513,56295.227513,304.01285555795533
56295.2479458,56295.2479458,700.43441496596
56295.2683786,56295.2683786,676.2015642229375
56295.2888114,56295.2888114,738.1701858427863
56295.3092443,56295.3092443,575.3501681339321
56295.329677,56295.329677,412.2036457397998
56295.35011,56295.35011,81.88326878841127
56295.3705428,56295.3705428,-323.29232390718664
56295.3909755,56295.3909755,-505.13660553370437
56295.4114084,56295.4114084,-538.590391070774
56295.4318412,56295.4318412,-254.69962666392283
56295.4522739,56295.4522739,99.74492230114961
56295.4727068,56295.4727068,338.52063933821245
56295.4931396,56295.4931396,366.6808135984651
56295.5135723,56295.5135723,49.69458107438264
56295.5340052,56295.5340052,-229.2766243297199
56295.5544379,56295.5544379,-200.5972158692939
56295.5748709,56295.5748709,-42.45436113924069
56295.5953037,56295.5953037,432.1306286415708
56295.6157364,56295.6157364,617.7451179944579
56295.6361693,56295.6361693,728.2989891045462
56295.6566021,56295.6566021,578.8992185236374
56295.6770349,56295.6770349,238.13775889161155
56295.6974677,56295.6974677,207.0262565912026
56295.7179005,56295.7179005,345.4835489282928
56295.7383335,56295.7383335,567.9562118721693
56295.7587662,56295.7587662,671.6996713348633
56295.779199,56295.779199,660.2090967880678
56295.7996319,56295.7996319,575.2446149052512
56295.8200647,56295.8200647,283.5189395551227
56295.8404974,56295.8404974,201.15500811276297
56295.8609303,56295.8609303,51.50649789995559
56295.8813631,56295.8813631,261.7966810460674
56295.9017959,56295.9017959,530.8314214954728
56295.9222288,56295.9222288,841.0531875080079
56295.9426616,56295.9426616,959.5935196289909
56295.9630945,56295.9630945,1010.2270525459928
56295.9835272,56295.9835272,782.17694679585
56296.00396,56296.00396,537.7580048865252
56296.024393,56296.024393,324.67545483625946
56296.0448257,56296.0448257,261.05523509010425
56296.0652585,56296.0652585,416.3178873430603
56296.0856914,56296.0856914,418.6148545597718
56296.1061241,56296.1061241,443.9770368840312
56296.126557,56296.126557,523.0659852380152
56296.1469899,56296.1469899,597.1185211614504
56296.1674226,56296.1674226,517.7417340174106
56296.1878555,56296.1878555,594.9417613713669
56296.2082882,56296.2082882,520.8829679007797
56296.228721,56296.228721,530.6421091752655
56296.2491539,56296.2491539,407.4581270629097
56296.2695867,56296.2695867,244.9767005986196
56296.2900195,56296.2900195,193.09608987818447
56296.3104524,56296.3104524,94.42341127675702
56296.3308852,56296.3308852,-54.14122984731608
56296.351318,56296.351318,-37.32661668884998
56296.3717509,56296.3717509,168.93861337245463
56296.3921837,56296.3921837,298.00418237779456
56296.4126165,56296.4126165,435.5914491731911
56296.4330493,56296.4330493,465.0113795740911
56296.4534821,56296.4534821,437.99744567972687
56296.4739151,56296.4739151,488.2070301771473
56296.4943478,56296.4943478,825.418641560833
56296.5147806,56296.5147806,1043.3848943452049
56296.5352135,56296.5352135,997.4467667120375
56296.5556463,56296.5556463,783.3534693415669
56296.5760792,56296.5760792,848.7068536225655
56296.596512,56296.596512,804.5800385779097
56296.6169447,56296.6169447,450.2186308055466
56296.6373776,56296.6373776,57.049336416480614
56296.6578105,56296.6578105,-60.11870245992811
56296.678243200004,56296.678243200004,-57.872954140909144
56296.6986761,56296.6986761,-173.5446108324937
56296.7191089,56296.7191089,-345.14530001966426
56296.7395418,56296.7395418,-429.2810935310643
56296.7599746,56296.7599746,-368.53810814833446
56296.7804074,56296.7804074,-540.9629107858839
56296.8008403,56296.8008403,-597.6831183569757
56296.8212731,56296.8212731,-458.94143651945296
56296.8417059,56296.8417059,-437.4863702184085
56296.8621387,56296.8621387,-538.1820152218465
56296.8825716,56296.8825716,-657.2095363943807
56296.9030044,56296.9030044,-692.2988567004668
56296.9234372,56296.9234372,-703.6859417887192
56296.94387,56296.94387,-739.8366835739084
56296.964303,56296.964303,-512.4086438104299
56296.9847357,56296.9847357,-358.18819211700327
56297.0051685,56297.0051685,-337.2604538730006
56297.0256014,56297.0256014,-362.82782108487794
56297.0460343,56297.0460343,-382.0433388617258
56297.066467,56297.066467,-379.79845576236534
56297.0868999,56297.0868999,-235.54749592800908
56297.1073328,56297.1073328,69.980277899506
56297.1277655,56297.1277655,118.25121104693667
56297.1481984,56297.1481984,17.379249962035594
56297.1686313,56297.1686313,-85.86494937759913
56297.1890642,56297.1890642,-118.33116004411424
56297.2094969,56297.2094969,19.210758346588456
56297.2299297,56297.2299297,133.2417370235478
56297.2503627,56297.2503627,114.02898047483379
56297.2707954,56297.2707954,332.0927249652233
56297.2912282,56297.2912282,433.6693331331841
56297.3116612,56297.3116612,476.9777835065653
56297.3320939,56297.3320939,320.0736349915213
56297.3525268,56297.3525268,367.7974094248734
56297.3729597,56297.3729597,356.5096764325139
56297.3933924,56297.3933924,197.04648808165948
56297.4138253,56297.4138253,-9.837220204774894
56297.4342582,56297.4342582,8.585357326169458
56297.4546909,56297.4546909,-50.73811846124236
56297.4751238,56297.4751238,-48.72993179274046
56297.4955566,56297.4955566,181.57059406505144
56297.5159894,56297.5159894,94.5963353662128
56297.5364223,56297.5364223,-31.01366974466923
56297.5568552,56297.5568552,-52.673064286195725
56297.577288,56297.577288,-57.28777513270357
56297.5977209,56297.5977209,-5.191433660652187
56297.6181537,56297.6181537,-58.359320859914774
56297.6385865,56297.6385865,-10.762103880594204
56297.6590194,56297.6590194,152.05250717608592
56297.6794522,56297.6794522,364.410656645
56297.6998858,56297.6998858,311.10828934628006
56297.7203179,56297.7203179,257.80675315419535
56297.7407508,56297.7407508,89.35535688228971
56297.7611837,56297.7611837,28.064135090486978
56297.7816164,56297.7816164,-80.21910736078829
56297.8020493,56297.8020493,-170.94489650618965
56297.8224822,56297.8224822,185.95336704236195
56297.8429149,56297.8429149,224.14606190703216
56297.8633478,56297.8633478,309.5228147854488
56297.8837807,56297.8837807,331.6719815772842
56297.9042134,56297.9042134,248.55521500069065
56297.9246464,56297.9246464,412.99186366655135
56297.9450792,56297.9450792,567.2492530890182
56297.9655121,56297.9655121,458.2420789136076
56297.9859449,56297.9859449,183.66944421587473
56298.0063777,56298.0063777,232.34252351403572
56298.0268107,56298.0268107,174.4302426026964
56298.0472434,56298.0472434,173.887569444808
56298.0676763,56298.0676763,276.5485129732859
56298.0881092,56298.0881092,493.19519847659024
56298.1085419,56298.1085419,655.6640517798442
56298.1289748,56298.1289748,704.7906530917053
56298.1494076,56298.1494076,681.2959309405958
56298.1698405,56298.1698405,602.911532375586
56298.1902734,56298.1902734,394.56397186484065
56298.2107063,56298.2107063,427.9004985922247
56298.231139,56298.231139,310.3375175651995
56298.2515719,56298.2515719,304.99025256890087
56298.2720048,56298.2720048,250.50202096170784
56298.2924375,56298.2924375,150.84627014388738
56298.3128705,56298.3128705,373.59857179164504
56298.3333033,56298.3333033,371.83290979690713
56298.3537363,56298.3537363,438.5321165154834
56298.374169,56298.374169,423.38309194375495
56298.3946019,56298.3946019,274.274510465156
56298.4150348,56298.4150348,249.03011392140283
56298.4354676,56298.4354676,99.68897402934994
56298.4559004,56298.4559004,43.53404902598231
56298.4763334,56298.4763334,115.97377795203043
56298.4967661,56298.4967661,257.3722077545344
56298.5171989,56298.5171989,307.35159328948214
56298.5376319,56298.5376319,87.29055212911496
56298.5580646,56298.5580646,81.94600217623591
56298.5784976,56298.5784976,51.18714831287565
56298.5989304,56298.5989304,323.0307333588537
56298.6193632,56298.6193632,320.6474333932303
56298.6397961,56298.6397961,335.44481353876665
56298.660229,56298.660229,228.88364665030213
56298.6806618,56298.6806618,139.89383974009323
56298.7010947,56298.7010947,305.92773405595125
56298.7215275,56298.7215275,382.3245948861872
56298.7419604,56298.7419604,638.3721854631045
56298.7623932,56298.7623932,665.796148567787
56298.7828261,56298.7828261,832.8307373150303
56298.8032589,56298.8032589,770.5824872003261
56298.8236918,56298.8236918,731.8895358370451
56298.8441246,56298.8441246,887.8908549723378
56298.8645576,56298.8645576,908.069903331206
56298.8849904,56298.8849904,771.1645859979143
56298.9054232,56298.9054232,356.848326468439
56298.9258562,56298.9258562,-162.82583677912845
56298.9462889,56298.9462889,-330.2817145453518
56298.9667219,56298.9667219,-159.5778968811834
56298.9871547,56298.9871547,97.13281614187267
56299.0075875,56299.0075875,509.38842962695213
56299.0280204,56299.0280204,563.1982934045153
56299.0484533,56299.0484533,312.72091055370555
56299.068886,56299.068886,-5.814616914864999
56299.089319,56299.089319,-198.62931459838072
56299.1097519,56299.1097519,-131.62195970337785
56299.1301848,56299.1301848,-109.76731879260032
56299.1506176,56299.1506176,190.1311398826208
56299.1710504,56299.1710504,389.0877024237941
56299.1914834,56299.1914834,540.7877261099712
56299.2119161,56299.2119161,514.2813366376494
56299.232349,56299.232349,318.86430423403453
56299.2527819,56299.2527819,217.0384951072778
56299.2732147,56299.2732147,243.41244850155869
56299.2936476,56299.2936476,379.0933455647109
56299.3140805,56299.3140805,428.19368394906866
56299.3345134,56299.3345134,465.506690952488
56299.3549462,56299.3549462,345.3829164939281
56299.3753791,56299.3753791,433.6795566077715
56299.3958119,56299.3958119,336.5202629435782
56299.4162448,56299.4162448,93.50120792664138
56299.4366777,56299.4366777,22.058527388207054
56299.4571104,56299.4571104,36.89433052128934
56299.4775434,56299.4775434,42.63799752151128
56299.4979763,56299.4979763,-70.88392961269653
56299.518409,56299.518409,-108.1969899367588
56299.538842,56299.538842,-230.27143328149918
56299.5592748,56299.5592748,-160.78541959760975
56299.5797078,56299.5797078,-174.83339442272253
56299.6001406,56299.6001406,-414.23766869413623
56299.6205734,56299.6205734,-465.36327530654
56299.6410064,56299.6410064,-326.9552420846832
56299.6614392,56299.6614392,-15.493594042033592
56299.681872,56299.681872,5.712585178470853
56299.702305,56299.702305,-45.42115738882687
56299.7227377,56299.7227377,-155.1182384350028
56299.7431707,56299.7431707,-351.11492807911384
56299.7636036,56299.7636036,-275.477465089921
